id,ime,letnica_rojstva,drzava_rojstva,stevilo_iger_v_bazi,zacetek,konec,zmage,porazi,remiji,delez_zmag,kvaliteta
23683,S Goregliad,1941,United States of America,5,1988,1990,2,2,1,50.0,2300
90496,V A Ivanov,,,6,1988,1991,1,4,1,25.0,
15394,J M Bellon Lopez,1950,Spain,742,1969,2020,222,297,221,44.9,2339
13958,W Watson,1962,United Kingdom,249,1976,2012,72,80,94,48.4,2490
14235,A Zapata,1958,Colombia,521,1977,2017,172,159,170,51.3,2421
12088,Anand,1969,India,"3,782",1984,2020,675,245,1129,60.5,2753
29427,R M McKay,1952,United Kingdom,101,1967,2019,36,34,31,51.0,2258
21793,Nickoloff,1956,Canada,181,1974,2004,81,44,53,60.4,
42522,Anastasian,1964,Armenia,473,1983,2011,168,116,182,55.6,2536
152170,R Lehmann,1957,Germany,1,1988,1988,,,,,2037
19035,L G Basin,1957,Russia,50,1979,1993,16,14,18,52.1,2420
16914,Balashov,1949,Russia,"1,849",1959,2018,571,244,1013,58.9,2462
90502,R Barosso,1938,Italy,1,1988,1988,,,,,1841
141225,A Sedrakian,,,2,1986,1988,,,,,
11209,Reshevsky,1911,Poland,"1,541",1917,1991,565,213,671,62.1,
23244,R Salgado,1951,United States of America,10,1971,1992,3,6,1,35.0,2240
14468,J Hickl,1965,Germany,244,1984,2018,63,64,113,49.8,2545
165306,Yousef Ahmed,,,1,1988,1988,,,,,
125607,A R Habboush,,,2,1988,1994,,,,,
59947,Stephen Kgatshe,,,1,1988,1988,,,,,2205
36308,P Cutter,,,6,1988,1998,3,3,0,50.0,2073
129740,J W Warlick,,,6,1984,1990,,,,,
79623,J Mukabi,1964,Kenya,30,1988,2010,7,16,7,35.0,1820
34218,R Battin,,,5,1986,1994,0,4,1,10.0,
24678,W Zagema,1963,Netherlands,23,1987,2001,7,10,6,43.5,2324
11652,R Kraut,1966,Germany,27,1987,1999,4,9,14,40.7,2444
24537,J Franzen,1946,Slovakia,131,1965,2012,30,47,54,43.5,2217
14793,Velimirovic,,,"1,640",1961,2010,628,430,582,56.0,2407
49603,Z Vukovic,1960,Yugoslavia,67,1979,2005,17,13,37,53.0,2406
90525,B Gorokhovsky,,,19,1988,1999,11,0,8,78.9,
62060,H Tuchtenhagen,1958,Germany,7,1988,1989,1,6,0,14.3,1913
90526,Roberto Caranzano,1964,Italy,13,1988,1988,4,1,8,61.5,
42521,Iskov,1948,Denmark,89,1971,1989,14,39,36,36.0,2320
111619,J W Nielsen,1960,Denmark,5,1989,2007,1,3,1,30.0,2123
73658,P Belmondo,,,1,1989,1989,,,,,
73659,G Gilardi,1957,France,2,1989,1990,,,,,1367
60066,L Hucula,1956,Czech Republic,8,1980,1990,5,3,0,62.5,
73629,J Uschold,,,1,1989,1989,,,,,
73630,E Uestuen,1965,Germany,1,1989,1989,,,,,1842
73662,F Daamen,1962,Netherlands,11,1978,1996,1,9,1,13.6,2010
73663,F van Zaanen,,,1,1989,1989,,,,,
78004,A Dzurny,,,1,1989,1989,,,,,
78005,S Saul,,,1,1989,1989,,,,,
33555,L B Hoyos Millan,1961,Colombia,24,1985,2002,7,16,1,31.2,2112
34441,Klimov,,,1,1989,1989,,,,,
126838,T Moore,,,4,1976,1989,3,1,0,75.0,
60019,F Kreideweiss,1946,Germany,10,1972,1989,6,3,1,65.0,
63222,Saathoff,,,1,1989,1989,,,,,
73638,Dilling,,,1,1989,1989,,,,,
15287,Schulz,,,16,1909,2001,7,6,3,53.1,
73651,J Ourmet,,,1,1989,1989,,,,,
73652,P Cierniak,1969,France,1,1989,1989,,,,,2057
70094,E Brunel,1961,France,3,1989,2004,,,,,1855
73655,B Kong,,,1,1989,1989,,,,,
73656,M Labourey,,,1,1989,1989,,,,,
73657,O Dubois,,,1,1989,1989,,,,,
124903,J L Clech,1956,France,3,1989,2009,,,,,1902
73661,P Tyrant,1962,France,1,1989,1989,,,,,2147
118723,K Kretschel,1948,Germany,3,1989,2008,,,,,2056
30841,E Klugert,1938,Germany,4,1977,1989,2,2,0,50.0,1763
78035,H Schilling,,,1,1989,1989,,,,,
78117,J G Bravo,,,1,1989,1989,,,,,
115766,K J Schulz,1960,Germany,61,1983,2012,17,30,14,39.3,2327
15874,Kamsky,1974,Russia,"1,970",1986,2019,513,240,684,59.5,2674
34258,D Ferguson,,,2,1989,1989,,,,,
60132,L Dubois,1972,France,3,1989,2003,,,,,2191
60133,J B Mapelle,1945,France,4,1989,1996,1,3,0,25.0,1771
73627,G Bogdanovic,,,1,1989,1989,,,,,
23168,V Kontic,,,13,1986,1990,5,6,2,46.2,
16469,A Hoffman,1966,Argentina,227,1981,2020,86,58,72,56.5,2474
78036,H Krongraf,1970,Germany,1,1989,1989,,,,,1710
78037,U Monsehr,,,1,1989,1989,,,,,
60176,M Ruefenacht,1956,Switzerland,46,1975,2005,11,15,20,45.7,2289
78046,Zwahlen,,,1,1989,1989,,,,,
60139,D Andrae,1972,Germany,4,1989,1990,2,2,0,50.0,2009
30749,T Winckelmann,1945,Germany,32,1989,2011,9,4,19,57.8,
30637,J Leray,1933,France,1,1989,1989,,,,,1658
34419,A De Castet,1971,France,2,1989,1991,,,,,
27333,T Svendsen,,,9,1989,2000,2,5,2,33.3,
73624,U Bolz,,,1,1989,1989,,,,,
73625,D Mauerhofer,,,1,1989,1989,,,,,
73626,R Zulle,,,1,1989,1989,,,,,
15269,G Feher,1959,Hungary,23,1988,2005,8,7,8,52.2,2341
21995,B Marchyllie,1969,France,17,1989,2014,,,,,2127
78040,S Plath,,,3,1989,1990,,,,,
95606,H Galje,1956,Netherlands,51,1985,2009,17,28,6,39.2,2042
73642,Linders,,,1,1989,1989,,,,,
73643,Grima,,,1,1989,1989,,,,,
73644,Carvalho,,,1,1989,1989,,,,,
42874,Knorr,,,3,1989,1990,,,,,
21339,J Bany,1961,Poland,22,1979,1991,4,6,12,45.5,2420
42549,J Pisulinski,1968,Poland,8,1986,1994,0,6,2,12.5,2350
55631,T Belamaric,1946,Croatia,13,1969,2001,4,3,6,53.8,2103
73666,M Kasalo,,,1,1989,1989,,,,,
41551,M Petrovic,1953,Yugoslavia,104,1984,2013,42,30,32,55.8,1968
34601,A Pihajlic,1944,Yugoslavia,25,1984,2013,6,12,7,38.0,1897
24731,ki,1964,Yugoslavia,205,1989,2015,68,58,77,52.5,2379
78000,J Vitlacil,1959,United States of America,1,1989,1989,,,,,
78002,J Loy,,,1,1989,1989,,,,,
78003,R Erickson,,,1,1989,1989,,,,,
34418,V Ortez,,,1,1989,1989,,,,,
33259,J Flis,1960,Poland,32,1983,2017,6,14,12,37.5,2214
29029,J Eberle,1935,Poland,2,1987,1989,,,,,2155
60137,B Plath,,,4,1989,1990,,,,,
49193,Z Velickovic,1969,Yugoslavia,35,1989,2006,12,11,12,51.4,2378
43857,H Meyer,1961,Germany,8,1983,1992,1,6,1,18.8,2330
78031,Klatt,,,1,1989,1989,,,,,
60072,R Kramps,1962,Germany,2,1989,1989,,,,,2078
78032,R Funke,1960,Germany,7,1989,2007,2,3,2,42.9,2056
133713,C Thuerig,1958,Switzerland,8,1989,2013,2,4,2,37.5,1952
74776,J R Koch,1970,France,148,1986,2018,36,49,63,45.6,2441
78051,Pireska,,,1,1989,1989,,,,,
121183,L Szollosi Jr,1959,Hungary,1,1989,1989,,,,,1999
78054,J Hoffmann,,,1,1989,1989,,,,,
78055,M Frenz,,,1,1989,1989,,,,,
13872,V Vaisman,1937,Romania,64,1961,2008,23,20,21,52.3,2358
78062,R Dubreuil,1940,France,2,1989,2011,,,,,1743
78063,P Baudin,,,1,1989,1989,,,,,
39543,J Fries-Nielsen,1960,Denmark,222,1975,2018,63,77,82,46.8,2380
19646,H Franke,1961,Germany,23,1984,2001,5,14,4,30.4,2370
78093,Messinger,,,1,1989,1989,,,,,
36847,M Rack,1965,Germany,2,1989,1999,,,,,1981
78095,J J Kristensen,1964,Denmark,3,1989,1995,,,,,2264
22835,J Pedersen,1949,Denmark,46,1972,2017,11,22,13,38.0,2154
13923,P Petrovic,1930,Yugoslavia,3,1989,2009,,,,,1956
34885,S Lamoureux,,,2,1989,1991,,,,,
78109,E Mutombo-Bantubikisha,1951,France,1,1989,1989,,,,,1654
78110,J Jallageas,1965,France,1,1989,1989,,,,,2001
56276,F Baudin,1965,France,9,1989,2001,4,3,2,55.6,2012
27849,G Kool,1937,Netherlands,12,1962,2008,0,8,4,16.7,2140
30872,J Luffy,1940,,2,1989,1989,,,,,
77999,Farmer,,,1,1989,1989,,,,,
78006,W Waagmeester,1955,Netherlands,1,1989,1989,,,,,2067
78127,J Van Arkel,,,2,1989,1989,,,,,
78012,G Gallus,1964,Germany,3,1984,1993,,,,,2175
78013,F Jacoby,1971,Germany,1,1989,1989,,,,,2220
78022,T Neumueller,1958,Germany,1,1989,1989,,,,,1964
78023,P Hofmann,,,1,1989,1989,,,,,
78026,D Seyb,1957,Germany,21,1984,2018,4,8,9,40.5,2186
53279,I Schneider,1988,United States of America,86,1989,2014,20,34,31,41.8,2287
52712,M Ramlow,1970,Germany,2,1989,2001,,,,,2091
23800,H Karsten,1945,Germany,3,1911,1993,,,,,2069
55536,G Gaertner,1963,Austria,38,1989,2006,8,12,18,44.7,2243
26326,G Mainka,1963,Poland,20,1986,2001,4,13,3,27.5,2297
78066,P Palo,,,1,1989,1989,,,,,
78067,J Boussely,,,1,1989,1989,,,,,
78070,J A Steinfeld,1950,France,1,1989,1989,,,,,1584
78071,P M Fruteau,1940,France,1,1989,1989,,,,,1362
20783,E W Bayer,1959,Germany,8,1986,1997,4,4,0,50.0,2245
40622,V Pikulev,,,2,1989,1989,,,,,
78090,K Novoselov,,,1,1989,1989,,,,,
26876,Papacek,1962,Czech Republic,5,1988,1994,2,1,2,60.0,2256
78120,G Stueber,,,1,1989,1989,,,,,
78121,S Grehl,,,2,1989,1989,,,,,
78126,R Weyerstrass,,,10,1970,1991,3,5,2,40.0,
23652,O Sarapu,1924,Estonia,593,1940,1999,332,99,158,69.8,
18878,J Bonin,1955,United States of America,413,1976,2017,137,137,127,50.0,2236
34847,E N Cooke,1964,United States of America,92,1985,2016,23,52,17,34.2,2065
20719,Karpov,,,"3,614",1961,2019,962,226,1283,64.9,2617
29538,P Houtsonen,1965,Finland,6,1989,1995,3,2,1,58.3,2125
34286,A O Holloway,1930,Australia,3,1987,1990,,,,,
34287,J P Glistak,,,1,1989,1989,,,,,
90095,G Wallwork,,,2,1988,1989,,,,,
90096,P A Thornton,,,1,1989,1989,,,,,
30745,T Erben,,,8,1989,1990,6,2,0,75.0,
42898,Forster,,,2,1982,1989,,,,,
28156,A Rota,,,1,1989,1989,,,,,
34241,Godebert,,,1,1989,1989,,,,,
15490,B Abramovic,1951,Yugoslavia,349,1977,2016,113,93,143,52.9,2351
28389,R Hamilton,1961,Canada,57,1984,2011,21,28,8,43.9,2127
90527,Reyer de Boer,,,21,1987,1989,7,6,8,52.4,
48668,L Compagnie,1956,Netherlands,54,1989,2001,19,11,24,57.4,2100
30746,L Nebel,,,10,1989,1990,6,3,1,65.0,
30955,H Beutel,1955,Germany,5,1988,1993,1,4,0,20.0,1795
60138,F Lang,,,4,1989,1990,2,0,2,75.0,
30821,G Antoszkiewicz,,,13,1989,1991,4,6,3,42.3,
63113,A Bartsch,1960,Germany,8,1949,1997,6,1,1,81.2,
58072,L Molnar,,,6,1989,2001,4,2,0,66.7,
12136,A Dreev,,,"2,727",1982,2019,688,261,1005,60.9,2655
53956,D Anagnostopoulos,1970,Greece,73,1987,2002,19,32,22,41.1,2456
30699,P Buecker,1957,Germany,6,1986,1990,2,2,2,50.0,
60601,F Schuh,1960,Austria,18,1989,1995,2,11,5,25.0,2249
34350,Barillaro,,,1,1989,1989,,,,,
34351,Hemminger,,,1,1989,1989,,,,,
34433,A Kekov,1964,Russia,5,1989,2001,0,2,3,30.0,2363
48665,P Kuijsten,,,10,1989,1989,1,7,2,20.0,
33613,H Wundt,,,8,1981,1990,3,5,0,37.5,
68525,V Petzold,1960,Germany,8,1989,2000,4,4,0,50.0,2035
65126,S Mooser,1968,Germany,3,1989,2019,,,,,2283
41153,H Schlosser,1949,Germany,4,1970,1998,,,,,2290
73623,G Kourtesis,1968,Greece,1,1989,1989,,,,,2191
14587,Kotronias,1964,Greece,"1,203",1980,2020,483,278,435,58.6,2510
47929,A J Whiteley,1947,United Kingdom,394,1963,2013,123,110,158,51.7,2235
73649,A Dunn,,,3,1989,1993,,,,,
78097,M Metzger,1937,United States of America,1,1989,1989,,,,,
78098,C Brandon,,,1,1989,1989,,,,,
73641,H Hage,1943,Netherlands,12,1989,2000,4,0,8,66.7,
30773,H U Reichardt,1951,Germany,2,1989,1990,,,,,
59966,D Taquet,,,2,1988,1989,,,,,
78072,R Delerme,1943,France,1,1989,1989,,,,,1636
18164,K Urban,1968,Poland,158,1989,2012,32,42,80,46.8,2425
19669,S Gross,1949,Czech Republic,111,1973,2005,26,47,37,40.5,2194
78060,R Uhmeier,1971,Germany,1,1989,1989,,,,,
65078,H Kreutzkamp,1945,Germany,4,1989,1990,1,0,3,62.5,2046
27591,M Vuruna,1937,Yugoslavia,5,1966,1992,1,4,0,20.0,2268
26713,D Kontic,1969,Yugoslavia,57,1988,2012,11,20,26,42.1,2256
73664,Olszewski,,,1,1989,1989,,,,,
73665,Kasaja,,,1,1989,1989,,,,,
78008,M Doetlaff,,,2,1989,1990,,,,,
78009,Eilers,,,1,1989,1989,,,,,
63375,D Girard,,,6,1988,1991,2,4,0,33.3,
83070,L Bruneau,1969,France,4,1989,2002,1,3,0,25.0,2160
34264,W Loch,,,3,1989,1989,,,,,
16504,Gusev,,,5,1963,1989,2,3,0,40.0,
29609,I Plotnikov,,,3,1989,1997,,,,,1823
93745,P Feher-Polgar,,,6,1989,1991,0,4,2,16.7,
28936,Krantz,1942,Sweden,43,1966,1989,21,8,14,65.1,2305
60064,A W Latasch,,,1,1989,1989,,,,,
73138,V F Kelly,,,2,1972,1989,,,,,
73635,Pos,,,1,1989,1989,,,,,
73636,Pecenka,,,1,1989,1989,,,,,
73639,Westerhuis,,,1,1989,1989,,,,,
73640,Vinagre,,,1,1989,1989,,,,,
78001,C Avalos,,,1,1989,1989,,,,,
33016,A Aasum,1940,Norway,3,1981,1989,,,,,1862
50437,C Van Buskirk,1954,United States of America,21,1980,2004,4,10,7,35.7,2298
78056,V Mallien,,,1,1989,1989,,,,,
70717,G Strenzke,1945,Germany,2,1989,1999,,,,,1947
60120,W Langheld,,,3,1989,1990,,,,,
78017,J Bobber,,,4,1989,1990,2,2,0,50.0,
78018,C Dezaele,1961,France,1,1989,1989,,,,,2136
27552,R Weill,1946,France,17,1969,2007,4,10,3,32.4,2168
109646,Pol Donne,,,7,1966,1989,,,,,
61298,E Landuyt,1964,France,7,1989,2014,2,5,0,28.6,1880
16991,F Manca,1969,Italy,163,1988,2015,37,59,49,42.4,2395
16961,J Klinger,1967,Austria,150,1981,2002,49,52,49,49.0,2433
19788,E Brestian,1964,Austria,62,1986,2006,17,16,29,50.8,2367
108384,K H Hallier,1933,Germany,7,1986,2002,1,4,2,28.6,
83075,S Schabanel,1967,France,3,1989,2002,,,,,2205
78069,C Conan,1930,France,1,1989,1989,,,,,
39673,J Garcia Callejo,1957,Spain,13,1988,2001,3,5,5,42.3,2225
94703,S Serrano Marhuenda,1955,Spain,3,1989,1997,,,,,1963
78105,D Fabbro,1965,France,1,1989,1989,,,,,1749
78106,M Dao,,,1,1989,1989,,,,,
28776,M Lazic,1966,Yugoslavia,156,1983,2019,54,31,71,57.4,2414
88556,T Gillani,1969,Pakistan,33,1989,2010,10,17,6,39.4,2266
80120,Z Rahman,1974,Bangladesh,878,1986,2020,382,224,265,59.1,2415
77993,Prasek,,,1,1989,1989,,,,,
77994,Pechoc,,,1,1989,1989,,,,,
65100,H Kuntermann,,,3,1989,1990,,,,,
78024,Geisel,,,1,1989,1989,,,,,
78025,B Bryant,,,1,1989,1989,,,,,
136403,K Schneider,,,1,1989,1989,,,,,
78039,Geoffrey H Phillips,,,2,1963,1989,,,,,
78047,Jesper Fischer,,,5,1987,1990,,,,,
78048,Certel,,,1,1989,1989,,,,,
60275,G Degli Eredi,,,7,1988,1990,2,4,1,35.7,
78064,J Fauvel,1949,France,1,1989,1989,,,,,1930
42525,C Ionescu,1958,Romania,180,1977,2016,36,45,99,47.5,2428
78103,L Morelle,1979,France,2,1989,2006,,,,,2310
78104,"Ben Aleya,H",,,1,1989,1989,,,,,
78118,R Schnelli,1978,Switzerland,2,1989,2005,,,,,1953
60058,R Bless,,,1,1989,1989,,,,,
76918,R Picco,1962,Italy,4,1989,2002,3,1,0,75.0,2001
44049,V Zaltsman,1941,Ukraine,172,1972,1993,47,57,68,47.1,2445
11059,Psakhis,1958,Russia,"1,563",1977,2006,533,198,774,61.1,2450
59997,O Rueda,,,1,1989,1989,,,,,
30643,M Dominguez,,,3,1989,1992,,,,,
18547,Jansa,1942,Czech Republic,"2,041",1959,2019,708,465,867,56.0,2426
60070,P Grasso,,,1,1989,1989,,,,,
38030,L Barczay,1936,Hungary,325,1955,2002,61,94,170,44.9,2381
122396,P Sinton,,,7,1982,1999,1,6,0,14.3,
125552,Ken Pow,,,1,1989,1989,,,,,
50740,I Thompson,1961,United Kingdom,147,1981,2020,55,66,25,46.2,2129
34339,H Grimm,,,2,1989,1989,,,,,
93726,I T Paananen,,,1,1989,1989,,,,,
90536,J Schuster,,,14,1989,2002,8,1,5,75.0,
90545,G Koehler,,,2,1989,1989,,,,,
90540,Uwe Schmidt,,,2,1989,1989,,,,,2103
26287,S Nikolaev,1961,Russia,78,1989,1997,35,16,25,62.5,2375
27022,M Lanzani,1963,Italy,138,1981,2018,25,50,63,40.9,2277
23579,S De Eccher,1957,Italy,22,1976,2015,5,10,7,38.6,2208
28163,A Schneiders,1930,Netherlands,4,1982,1991,,,,,2163
17686,F Heemskerk,1919,Netherlands,44,1937,1989,14,16,14,47.7,
93738,S Matzke,1950,Germany,2,1989,1989,,,,,
93735,M A Grebenshchikov,1923,Russia,9,1989,1989,7,0,2,88.9,
90439,B Wagner,,,4,1989,1997,1,3,0,25.0,
15090,M Todorcevic,1940,Yugoslavia,132,1971,2013,47,59,24,45.4,2395
42463,V Kovacevic,1942,Yugoslavia,729,1967,2012,261,167,301,56.4,2466
84102,F Al Geran,1976,Kuwait,2,1989,1989,,,,,2280
118958,G L Wijesuriya,1966,Sri Lanka,9,1986,2008,2,4,3,38.9,2025
39644,J Sorensen,1970,Denmark,48,1986,2019,14,19,15,44.8,2378
37142,J Emms,1967,United Kingdom,387,1985,2019,140,87,158,56.9,2478
27575,T Fatin,1947,Egypt,16,1980,1994,4,9,3,34.4,2375
18001,K Harandi,1950,Iran,104,1969,1997,36,36,31,50.0,2361
27451,Speelman,1956,United Kingdom,"1,848",1969,2019,563,231,940,59.6,2503
41831,E P De La Prida,1943,Spain,57,1964,1993,12,29,16,35.1,
15815,E Vladimirov,1957,Kazakhstan,834,1968,2010,352,124,299,64.7,2601
15496,Robert E Byrne,1928,United States of America,968,1943,2000,311,167,485,57.5,2434
78102,J Bergquist,,,1,1989,1989,,,,,
15596,S Norquist,,,1,1989,1989,,,,,
15271,Alburt,1945,Russia,890,1965,2012,329,231,319,55.6,2539
19294,D B Gurevich,1956,Russia,"1,289",1967,2020,528,319,404,58.4,2399
15423,M Valvo,1942,United States of America,50,1963,2001,17,20,13,47.0,
40154,J Aldrete,1940,Mexico,86,1957,2007,32,25,29,54.1,2322
90567,S E Sagstrom,,,6,1989,1992,1,4,1,25.0,
90562,S Yunonin,,,12,1989,2002,7,2,3,70.8,
90553,G Kneipp,,,6,1989,1989,,,,,
90570,R Suess,,,3,1989,1989,,,,,
90571,O Zenker,,,13,1989,2007,4,4,5,50.0,
90569,J Ries,,,3,1989,1989,,,,,
90572,V Prokhorov,,,11,1989,1989,6,4,1,59.1,
90549,S Cardoso Contreras,,,7,1989,1998,,,,,
90558,D Sherborne,,,6,1989,1989,,,,,
90554,V Mamaev,,,13,1989,1989,9,2,2,76.9,
90180,R Raijmaekers,,,23,1989,2010,12,4,7,67.4,
72129,Igor Ivanov,1947,Russia,905,1967,2005,407,231,258,59.8,2045
14285,Dautov,1965,Russia,444,1982,2018,160,61,204,61.6,2595
46575,G Milos,1963,Brazil,801,1981,2017,309,141,276,61.6,2575
24106,J R Aguilera,1968,Spain,6,1982,2001,2,3,1,41.7,2198
13995,K Mokry,1959,Czech Republic,829,1973,2001,311,139,374,60.4,2420
16258,E Arlandi,1966,Italy,259,1981,2014,74,85,87,47.8,2414
90573,V Kashlyuk,,,14,1989,1998,6,0,8,71.4,
90578,M Golziow,1951,Germany,4,1989,1989,0,1,3,37.5,
33660,J F Campbell,,,7,1978,1992,3,1,3,64.3,
137536,A Ehrlich,,,2,1986,1990,,,,,
66684,A Schmitt,1970,Germany,4,1990,2000,2,0,2,75.0,2323
34361,M V Fiorito,1949,Netherlands,13,1980,1992,3,9,1,26.9,
48671,W Terpstra,1944,Netherlands,16,1972,1990,2,7,7,34.4,1803
73693,A Nevedomsky,,,1,1990,1990,,,,,
73694,A Kurotsjkin,,,1,1990,1990,,,,,
78152,Trenas,,,1,1990,1990,,,,,
78153,Villegas,,,1,1990,1990,,,,,
17205,Stripunsky,1970,Ukraine,352,1990,2017,137,71,112,60.3,2492
18168,M Brodsky,,,"1,173",1984,2016,440,170,535,61.8,2524
142521,B K Liem,,,1,1990,1990,,,,,
142522,Radywonik,,,1,1990,1990,,,,,
84464,A Roesch,1965,Germany,5,1990,1997,1,1,3,50.0,2333
73673,R Reinhard,,,1,1990,1990,,,,,
29518,B Kamber,1963,Switzerland,25,1987,2019,4,16,5,26.0,2290
25891,C Flueckiger,1962,Switzerland,9,1987,2010,1,5,3,27.8,2309
19697,H H Sonntag,1954,Germany,43,1981,2013,12,12,18,50.0,2330
45566,M Auer,1964,Germany,3,1990,1991,,,,,2227
64688,Kaidanov,1959,Ukraine,665,1979,2020,239,126,282,58.7,2549
46907,C Lakdawala,1960,United States of America,66,1983,2006,21,19,22,51.6,2413
73697,L Berg,,,1,1990,1990,,,,,
73698,E Larenas,,,1,1990,1990,,,,,
78156,L Maiztegui,1942,Uruguay,3,1969,1991,,,,,2091
78157,Gallardo,,,1,1990,1990,,,,,
78159,S Dowd,,,1,1990,1990,,,,,
152674,Fricke,,,1,1990,1990,,,,,
78162,F Ballon,,,1,1990,1990,,,,,
94580,P Palmo,1935,Finland,14,1963,2012,6,6,2,50.0,1996
46864,E Hintikka,1945,Finland,210,1973,2012,89,118,3,43.1,2002
81764,E Wunderer,1937,Germany,4,1990,2003,0,3,1,12.5,2106
17173,H Metz,1964,Germany,26,1980,2016,11,8,7,55.8,2209
30650,M Schmeusser,,,1,1990,1990,,,,,
78146,P A Jonsson,,,1,1990,1990,,,,,
78147,J Hentges,,,1,1990,1990,,,,,
33602,F Borrmann,1941,Germany,4,1986,1990,,,,,
78158,E Zimprich,,,2,1990,1990,,,,,
60067,R Kirste,1966,Germany,4,1987,1990,1,2,1,37.5,
28651,C Bernard,1952,France,64,1983,2014,18,34,12,37.5,2200
65057,J P Renaudin,1958,France,4,1988,2002,0,3,1,12.5,2208
78175,Z Mehmet,,,1,1990,1990,,,,,
60131,A Nadjar,1963,France,2,1989,1990,,,,,
32639,P Roth,1947,Austria,42,1966,2010,10,15,17,44.0,2060
11663,Vogt,1952,Germany,507,1969,2019,110,132,263,47.8,2359
10970,E Bricard,1966,France,134,1987,2011,40,49,45,46.6,2412
22552,D Rohanchuk,,,1,1990,1990,,,,,
77016,MacDonnel,,,1,1990,1990,,,,,
34592,Tyssen,,,1,1990,1990,,,,,
34291,J Bethmann,1958,Germany,7,1989,1998,3,1,3,64.3,2112
78132,S Albrecht,,,2,1990,1990,,,,,
78133,Z Brown,,,1,1990,1990,,,,,
80564,Palau,,,1,1990,1990,,,,,
78136,Nollman,,,1,1990,1990,,,,,
78138,Peter Zimmermann,1972,Switzerland,3,1990,2009,,,,,2228
78139,D Tobler,,,1,1990,1990,,,,,
78143,M Menacher,1965,Germany,10,1990,2003,2,5,3,35.0,2261
78144,W Scheitler,,,1,1990,1990,,,,,
33620,K Andre,,,19,1986,1990,6,11,2,36.8,
78160,J Drager,,,1,1990,1990,,,,,
78164,Hans-Peter Kettl,,,1,1990,1990,,,,,
78165,M Alberny,,,2,1990,2003,,,,,
60285,I Marks,1951,United Kingdom,42,1986,2012,14,20,8,42.9,1902
78167,A Berlin,,,1,1990,1990,,,,,
78171,Lachex,,,1,1990,1990,,,,,
160960,J Nogueiras,,,1,1990,1990,,,,,
78176,Y Roblette,1959,France,1,1990,1990,,,,,
78177,E Stephan,,,1,1990,1990,,,,,
41799,P Guyot,1963,France,8,1987,2003,2,5,1,31.2,2119
63292,S Trassaert,1972,France,2,1990,1990,,,,,2111
11754,A Ziegler,1966,Sweden,87,1987,2018,27,41,19,42.0,2322
60153,J Krauss,,,2,1990,1990,,,,,
60154,M Kaechelein,,,1,1990,1990,,,,,
97985,J Warren,,,6,1963,1992,0,4,2,16.7,
29510,Yusupov,,,"2,118",1975,2017,608,299,1040,57.9,2559
100553,Pasichenko,,,1,1990,1990,,,,,
41447,Alexander V Ivanov,1956,Russia,578,1974,2017,197,163,203,53.0,2469
34086,Newhouse,,,2,1988,1990,,,,,
34538,R Beckett,,,5,1990,1992,1,3,1,30.0,
31026,J Gallagher,1964,United Kingdom,706,1980,2019,285,181,236,57.4,2436
34610,B Mason,,,3,1990,1990,,,,,
37567,M Ruf,1968,Germany,13,1988,1996,1,7,5,26.9,2335
34476,M Thunert,1951,Germany,2,1990,1990,,,,,
60203,R Andrae,,,2,1990,1990,,,,,
70776,T Hutters,1969,Denmark,32,1986,2005,9,7,16,53.1,2426
34490,V Rut,,,5,1989,1991,4,1,0,80.0,
34491,Kautzky,,,1,1990,1990,,,,,
34623,V Diepeveen,1973,Netherlands,31,1990,2015,12,14,5,46.8,2293
34624,A Luca,1952,Netherlands,2,1989,1990,,,,,
41538,D Polajzer,1958,Slovenia,59,1978,2016,10,26,23,36.4,2218
63376,O Barbot,1967,France,1,1990,1990,,,,,1932
63377,L Bresson,,,1,1990,1990,,,,,
60464,C Rodriguez Guerras,,,5,1990,1995,2,3,0,40.0,2178
30235,R Navarro,,,2,1943,1990,,,,,
19260,G S DeFotis,1951,United States of America,40,1968,1990,14,8,18,57.5,2390
92437,E W Marchand,1914,United States of America,123,1937,1998,45,63,15,42.7,
73688,Van Kessel,,,1,1990,1990,,,,,
73634,Rensen,,,1,1990,1990,,,,,
33099,Schenk,,,2,1982,1990,,,,,
96448,E Rindlisbacher,1960,Switzerland,3,1990,2009,,,,,1848
78154,Gomez Fernandez,,,1,1990,1990,,,,,
65101,Ildefonso,,,2,1990,1990,,,,,
142523,S R Sharpe,,,1,1990,1990,,,,,
142524,D S L Lenton,,,1,1990,1990,,,,,
78199,D Lange,1941,Germany,2,1990,1990,,,,,1866
78200,W Gerstner,1967,Germany,10,1990,2000,5,2,3,65.0,2414
15153,S Panzalovic vs O Danche,1970,Yugoslavia,9,1989,2009,4,4,1,50.0,2424
49450,ki,1970,Macedonia,110,1990,2018,36,40,34,48.2,2329
73681,A Randisi,,,1,1990,1990,,,,,2062
73682,Klausner,,,2,1990,1990,,,,,
73691,V Kovalenko,,,10,1990,1999,3,6,1,35.0,2252
73692,Beimanov,,,1,1990,1990,,,,,
73695,Gungerich,,,1,1990,1990,,,,,
37998,K Mesropov,1971,Russia,52,1990,2019,5,5,5,50.0,2428
63186,F Fegebank,1945,Germany,4,1989,2001,1,2,1,37.5,1943
78142,J Reichert,,,1,1990,1990,,,,,
138244,R Fleming,,,1,1990,1990,,,,,
78183,Nichter,,,1,1990,1990,,,,,
