indeks_igre,prvi_igralec,prvi_id,drugi_igralec,drugi_id,izid,stevilo_potez,leto,kraj,odprtje_neka_stevilka,odprtje
1853753,Anna Kantane,105790,S Ernst,36626,0-1,15,2016,Serbian Open,C91,"Ruy Lopez, Closed"
1848052,Janko Radovic,156777,J Kjolberg,149676,1-0,14,2016,European Club Cup</a>,C45,Scotch Game
1848172,R Duijn,58522,P Norgaard,156796,1-0,12,2016,European Club Cup</a>,B00,Uncommon King's Pawn Opening
1847724,Nakamura,10084,Topalov,12089,1-0,14,2016,Champions Showdown</a>,E34,"Nimzo-Indian, Classical, Noa Variation"
1854088,S Maze,51339,E Karagyozian,157097,1-0,13,2016,5th GP Pyramides,B01,Scandinavian
1853962,T Anton,115568,V Iordachescu,17882,0-1,6,2016,TCh-ROU Superliga,D77,"Neo-Grunfeld, 6.O-O"
1853604,M Manolache,66790,S Baciu,120809,1-0,12,2016,TCh-ROU Superliga,D37,Queen's Gambit Declined
1852858,J Anderson,116885,S Maze,51339,0-1,13,2016,Kilkenny Masters,B31,"Sicilian, Rossolimo Variation"
1851965,Kulaots,19909,P Leito,58389,1-0,13,2016,17th Puhajarve Rapid,B28,"Sicilian, O'Kelly Variation"
1853558,S Solonar,102979,J C Schroeder,134714,0-1,14,2016,Heusenstamm Schloss Open,D43,Queen's Gambit Declined Semi-Slav
1852975,T Gareyev,56780,Titus Lester,157047,1-0,10,2016,Gareyev Blindfold Simul,A04,Reti Opening
1852963,T Gareyev,56780,Ben Steel,157036,1-0,13,2016,Gareyev Blindfold Simul,A15,English
1852957,T Gareyev,56780,John R Currell,157030,1-0,14,2016,Gareyev Blindfold Simul,E07,"Catalan, Closed"
1852946,B LVDS,157020,T Gareyev,56780,0-1,12,2016,Gareyev Blindfold Simul,E00,Queen's Pawn Game
1852974,Rachel Lester,157046,T Gareyev,56780,0-1,13,2016,Gareyev Blindfold Simul,A00,Uncommon Opening
1852972,Tyler Scott,157044,T Gareyev,56780,0-1,14,2016,Gareyev Blindfold Simul,C27,Vienna Game
1852919,M Brunello,127452,G Papp,49203,1-0,8,2016,Roma Citta Aperta,E62,"King's Indian, Fianchetto"
1848946,D Opasiak,148510,J Richardson,27795,0-1,14,2016,London Chess Classic Open</a>,B18,"Caro-Kann, Classical"
1849048,K Jamroz,154025,L Cotter,141915,1-0,15,2016,London Chess Classic Open</a>,B50,Sicilian
1849204,A Gupta,84020,M Boel,50891,1-0,15,2016,London Chess Classic Open</a>,D37,Queen's Gambit Declined
1849616,T Rushbrooke,156861,M Waddington,135093,0-1,12,2016,London Chess Classic Open</a>,B20,Sicilian
1849768,L Cotter,141915,F Fernandez Aransay,151981,0-1,15,2016,London Chess Classic Open</a>,B76,"Sicilian, Dragon, Yugoslav Attack"
1850095,Grigoriants,56698,Y Krupenski,51520,1-0,15,2016,European Rapid Championship</a>,B51,"Sicilian, Canal-Sokolsky (Rossolimo) Attack"
1850279,I Saric,54689,P Gasik,128388,1-0,12,2016,European Blitz Championship</a>,B04,"Alekhine's Defense, Modern"
1850355,R Mamedov,50112,A Remmel,101224,1-0,14,2016,European Blitz Championship</a>,C53,Giuoco Piano
1850361,D Andreikin,49702,P Vorobjov,115141,1-0,15,2016,European Blitz Championship</a>,E06,"Catalan, Closed, 5.Nf3"
1850373,M Munoz Pantoja,57382,J Wege,34986,1-0,15,2016,European Blitz Championship</a>,C05,"French, Tarrasch"
1850314,R Narmontas,142130,F Vallejo Pons,49085,0-1,14,2016,European Blitz Championship</a>,C64,"Ruy Lopez, Classical"
1850620,Motylev,49027,Ponomariov,12109,0-1,15,2016,European Blitz Championship</a>,B45,"Sicilian, Taimanov"
1851225,Wessel Van Kessel,156935,Emre Emin Dedebas,153344,0-1,11,2016,Sunway Sitges Festival,D20,Queen's Gambit Accepted
1855934,A Korobov,49462,P Darini,103177,1-0,0,2016,World Rapid Championship</a>,A00,Uncommon Opening
1855937,Mamedyarov,50065,Ganguly,49536,1-0,0,2016,World Rapid Championship</a>,A00,Uncommon Opening
1855720,A Riazantsev,18308,M Tissir,79935,1-0,10,2016,World Rapid Championship</a>,A40,Queen's Pawn Game
1855936,M Bosiocic,54641,Karjakin,54535,0-1,0,2016,World Rapid Championship</a>,A00,Uncommon Opening
1869220,M Bartel,54619,V Paleologu,36876,1-0,10,2016,40th Zurich Christmas,C41,Philidor Defense
1857347,Mohamed Ali Dima,155393,M R Venkatesh,51262,0-1,12,2016,World Blitz Championship</a>,B01,Scandinavian
1856810,E Ghaem Maghami,49243,Mamedyarov,50065,0-1,15,2016,World Blitz Championship</a>,B12,Caro-Kann Defense
1857918,D Saduakassova,119244,J Krivec,55591,1-0,11,2016,World Blitz Championship (Women)</a>,D22,Queen's Gambit Accepted
1858301,M Young,35310,M W Healey,136495,0-1,8,2016,Hastings 2016/17</a>,C23,Bishop's Opening
1869326,P Konguvel,49543,Sedlak,49602,0-1,13,2016,5th Lorca Open,E00,Queen's Pawn Game
1869585,A Arribas Lopez,95922,M Leon Hoyos,56806,0-1,14,2016,Pan-Am Intercollegiate,B23,"Sicilian, Closed"
1885000,E S Rosen,114655,J Bellin,48298,1-0,9,2017,Benasque Open,A16,English
1858584,V Gaudeau,151974,R Kearsley,135125,1-0,15,2017,Hastings 2016/17</a>,A46,Queen's Pawn Game
1858736,A Spice,49011,T Spanton,36642,0-1,13,2017,Hastings 2016/17</a>,C27,Vienna Game
1868894,U Kersten,56205,S Fedorchuk,38807,1-0,13,2017,29th Staufer-Open,B40,Sicilian
1859358,Isak Storme,154107,J Furhoff,18138,1-0,14,2017,Rilton Cup 2016/17</a>,C78,Ruy Lopez
1868782,D Halt,158005,Epishin,11675,0-1,10,2017,17th Bad Zwesten Op,B06,Robatsch
1869028,B Heberla,56567,Natalia Guzik,158046,1-0,11,2017,ch-POL Rapid,B25,"Sicilian, Closed"
1869030,Maciej Jeda,158050,K Jakubowski,49858,0-1,15,2017,ch-POL Rapid,B80,"Sicilian, Scheveningen"
1869034,J Gradowski,158053,M Bartel,54619,0-1,15,2017,ch-POL Rapid,E32,"Nimzo-Indian, Classical"
1868473,Guilherme De Borba,157989,C Cruz,103442,0-1,14,2017,3rd Zicosur Open,B44,Sicilian
1859818,Manoj Kumar,58817,Tito Cabunagan,157328,1-0,10,2017,Oceania Zone 3.6 Zonal Championship,D20,Queen's Gambit Accepted
1868408,S Kukk,135363,Ehlvest,10065,0-1,12,2017,Paul Keres Memorial,A01,Nimzovich-Larsen Attack
1862586,A F Ker,14539,Michael Kethro,157347,1-0,15,2017,Oceania Zone 3.6 Zonal Championship,C02,"French, Advance"
1862630,E Rains,132938,W Zhang,149005,1-0,15,2017,Oceania Zone 3.6 Zonal Championship,C01,"French, Exchange"
1862638,N M Cooper,97882,Charles Tsai,157361,0-1,9,2017,Oceania Zone 3.6 Zonal Championship,A02,Bird's Opening
1861866,R Jumabayev,124518,M Gorozhanin,147905,0-1,13,2017,PRO Chess League (Eastern),C00,French Defense
1861151,Brandon Jacobson,157404,R Hess,57258,0-1,14,2017,PRO Chess League (Atlantic),A41,Queen's Pawn Game (with ...d6)
1860181,M Neumanova,128453,Kim Yew Chan,154127,0-1,14,2017,Tradewise Gibraltar</a>,E39,"Nimzo-Indian, Classical, Pirc Variation"
1862331,Bryce Tiglon,157431,C Holt,115618,0-1,14,2017,PRO Chess League (Pacific),C03,"French, Tarrasch"
1860319,G Suez-Panama,113887,M Neumanova,128453,1-0,15,2017,Tradewise Gibraltar</a>,A04,Reti Opening
1860931,Yifan Hou,95916,B Lalith,103208,0-1,5,2017,Tradewise Gibraltar</a>,A00,Uncommon Opening
1860745,Clifton P Ford,154202,Lee Bullock,152001,1-0,15,2017,Tradewise Gibraltar</a>,E01,"Catalan, Closed"
1860849,K Kuenitz,66880,Lee Bullock,152001,0-1,9,2017,Tradewise Gibraltar</a>,A50,Queen's Pawn Game
1861666,K Bomo,140224,G Meier,95763,0-1,11,2017,PRO Chess League (Central),B00,Uncommon King's Pawn Opening
1867082,Anna Kantane,105790,C Holt,115618,0-1,14,2017,PRO League Group Stage,C17,"French, Winawer, Advance"
1873977,T Eckersley-Waites,128670,R Haria,125022,0-1,13,2017,4NCL 2016/2017,C10,French
1866423,Fressinet,28654,Fabien Kajganic,157808,1-0,11,2017,Meurthe et Moselle Blitz,A43,Old Benoni
1862927,M Ragger,54675,J Maiwald,17795,1-0,14,2017,Bundesliga 2016/17</a>,B48,"Sicilian, Taimanov Variation"
1866463,O Bellahcene,157817,Fressinet,28654,0-1,11,2017,Meurthe et Moselle Rapid,B09,"Pirc, Austrian Attack"
1865676,Zhou Jianchao,97891,T Gareyev,56780,1-0,9,2017,3rd Chinggis Invitational,A50,Queen's Pawn Game
1865775,Carina Brandt,157762,A Stefanova,44272,0-1,9,2017,Frauenbundesliga 2016-17,C24,Bishop's Opening
1865280,I Hera,64471,G Gaehwiler,118854,1-0,13,2017,Accentus Young Masters,A21,English
1864847,Wei Yi,130615,Huu Thai Le,119938,1-0,13,2017,HD Bank Cup</a>,C48,Four Knights
1864966,Hoang Thong Tu,89106,Xiangyi Liu,156995,1-0,15,2017,HD Bank Cup</a>,C00,French Defense
1869878,Akobian,51148,A Lesiege,14481,0-1,11,2017,PRO Chess League (Knock-Out),D28,"Queen's Gambit Accepted, Classical"
1871053,T Baron,110934,C Menezes,117640,1-0,15,2017,GRENKE Chess Open</a>,B90,"Sicilian, Najdorf"
1872239,T Louis,147378,Allan Nielsen,158285,1-0,13,2017,Reykjavik Open</a>,C65,"Ruy Lopez, Berlin Defense"
1872201,L de La Fuente,152305,Margar M Berg,158266,1-0,14,2017,Reykjavik Open</a>,B90,"Sicilian, Najdorf"
1872173,B Firat,113243,P Green,111542,1-0,15,2017,Reykjavik Open</a>,A15,English
1872259,M Wecker,154053,A Petursson,158298,0-1,11,2017,Reykjavik Open</a>,A09,Reti Opening
1872214,Hjorleifur Halldorsson,158274,M Kleinman,121990,0-1,15,2017,Reykjavik Open</a>,B23,"Sicilian, Closed"
1872396,Z Almasi,14210,M Esserman,10094,1-0,14,2017,Reykjavik Open</a>,A06,Reti Opening
1872380,A Timmermans,112001,B Gunnarsson,158297,1-0,15,2017,Reykjavik Open</a>,C44,King's Pawn Game
1872326,D Haessel,27312,S Guramishvili,110074,0-1,14,2017,Reykjavik Open</a>,D31,Queen's Gambit Declined
1872370,Martin Fournier,158291,Pal Magnussen,154504,0-1,14,2017,Reykjavik Open</a>,C45,Scotch Game
1872637,Martin Fournier,158291,Magnus Hjaltason,158301,1-0,13,2017,Reykjavik Open</a>,B18,"Caro-Kann, Classical"
1873165,J Just,101141,Sveshnikov,44139,0-1,14,2017,World Senior Teams Championship (65+)</a>,D02,Queen's Pawn Game
1873043,Plaskett,15772,N Becker,142997,1-0,15,2017,World Senior Teams Championship (50+)</a>,C05,"French, Tarrasch"
1874944,F Trois,23331,D Di Berardino,102529,0-1,10,2017,Zonal 2.4,A49,"King's Indian, Fianchetto without c4"
1874288,D Jameson,108842,P Malola,158336,1-0,15,2017,4NCL 2016/2017,B00,Uncommon King's Pawn Opening
1874981,Rodrigo Benoit,158429,P Salinas Herrera,124513,0-1,9,2017,Zonal 2.5,D35,Queen's Gambit Declined
1873415,J L Seret,13874,A I Carlsson,106100,0-1,6,2017,World Senior Teams Championship (65+)</a>,C00,French Defense
1875023,Rodrigo Benoit,158429,N Abarca Gonzalez,149457,1-0,10,2017,Zonal 2.5,A37,"English, Symmetrical"
1875278,L Svensson,29134,M Welin,36836,0-1,14,2017,Kvibergspelen,A45,Queen's Pawn Game
1875541,M Leconte,51342,D Daulyte-Cornette,54918,0-1,15,2017,TOP 12 Feminin GpA,B33,Sicilian
1875929,S Stojanovski,126893,Jan Slettebo,153185,1-0,15,2017,Copenhagen Chess Challenge,B13,"Caro-Kann, Exchange"
1876664,P Lomako,99374,Hracek,14000,0-1,14,2017,European Individual Chess Championship</a>,A36,English
1878783,Kaidanov,64688,R Renteria,53116,1-0,13,2017,12th American Continental,E90,King's Indian
1878889,Al Rakib Mollah Abdullah,11586,B Sekar,131332,1-0,15,2017,10th Mayors Cup Open,D38,"Queen's Gambit Declined, Ragozin Variation"
1879087,Yu Yangyi,112240,Xiangyu Xu,145638,1-0,14,2017,CHN Team Men,A04,Reti Opening
1878323,Kaidanov,64688,J J Cifuentes,158748,1-0,13,2017,12th American Continental,A13,English
1878466,P Ponkratov,50222,I Iljiushenok,125216,1-0,10,2017,21st Voronezh Master Open,C11,French
1881043,S M Andersen,135041,L Starup,138920,1-0,12,2017,Xtracon Chess Open</a>,D06,Queen's Gambit Declined
1881050,Janith Easwaralingam,158939,Andre Nielsen,147428,0-1,13,2017,Xtracon Chess Open</a>,C31,"King's Gambit Declined, Falkbeer Counter Gambit"
1881069,Fredrik Lytomt Jacobsen,158956,Asbjorn Hovgaard Schack,158957,0-1,14,2017,Xtracon Chess Open</a>,A45,Queen's Pawn Game
1881084,J Hein,122671,K Bjorneboe,138808,0-1,15,2017,Xtracon Chess Open</a>,D00,Queen's Pawn Game
1881245,Lars Sondergaard,158924,S Lunde,150557,0-1,15,2017,Xtracon Chess Open</a>,B40,Sicilian
1881176,J Haug,149673,Erik de Coninck,158966,1-0,14,2017,Xtracon Chess Open</a>,A84,Dutch
1881329,Mark Kirkebaekke,158914,Stig Jerlow Jacobsen,158991,1-0,14,2017,Xtracon Chess Open</a>,B01,Scandinavian
1881294,Tomas Cuyx,158963,Idris Amin,158900,0-1,13,2017,Xtracon Chess Open</a>,E77,King's Indian
1881699,Leo Nielsen,122669,Edvin Trost,158893,0-1,9,2017,Xtracon Chess Open</a>,B20,Sicilian
1881631,H Hviid,150668,Jon Magnus Joensen,158948,0-1,11,2017,Xtracon Chess Open</a>,D02,Queen's Pawn Game
1881964,Lars Sather,158928,P Johansen,101625,1-0,14,2017,Xtracon Chess Open</a>,B10,Caro-Kann
1926136,N Steinberg,134693,S Fell,118622,1-0,12,2017,Andorra Open</a>,C02,"French, Advance"
1882134,F Svane,138938,M Kyrkjebo,138891,0-1,10,2017,Xtracon Chess Open</a>,E30,"Nimzo-Indian, Leningrad"
1882050,H Hviid,150668,P Jacobsen,111553,0-1,11,2017,Xtracon Chess Open</a>,B02,Alekhine's Defense
1882184,J Thybo,150673,Marte Gelders,159000,0-1,14,2017,Xtracon Chess Open</a>,C34,King's Gambit Accepted
1882219,Ezra Paul Chambers,158923,R D Miedema,102245,0-1,11,2017,Xtracon Chess Open</a>,C00,French Defense
1882690,A Das,102770,J Solberg,105217,1-0,12,2017,Xtracon Chess Open</a>,B07,Pirc
1882810,M F Rasmussen,122571,C A Pedersen,138858,1-0,12,2017,Xtracon Chess Open</a>,D02,Queen's Pawn Game
1883091,N Pert,48992,D Gallagher,154122,1-0,15,2017,British Championship</a>,E10,Queen's Pawn Game
1882833,Lars Sondergaard,158924,Lennert Bex,158890,0-1,11,2017,Xtracon Chess Open</a>,A21,English
1883503,T Wall,21974,S N Longson,127488,0-1,4,2017,British Championship</a>,A02,Bird's Opening
1884464,M Illingworth,121171,A H Abdulgalil Saleh,103215,1-0,15,2017,Abu Dhabi Masters</a>,A60,Benoni Defense
1885122,M Tratar,19756,A Voscilla,49209,1-0,14,2017,Pula Open</a>,A17,English
1885160,V Schneider,57785,I Nester,10876,1-0,13,2017,Pula Open</a>,C45,Scotch Game
1886080,D Ragnarsson,129020,S L Narayanan,131304,0-1,13,2017,Isle of Man Masters</a>,E53,"Nimzo-Indian, 4.e3"
1886181,A Donchenko,129292,Claus Seyfried,128484,1-0,14,2017,Isle of Man Masters</a>,D30,Queen's Gambit Declined
1886793,D Khismatullin,53193,J Halldorsson,11014,1-0,13,2017,European Club Cup</a>,A11,"English, Caro-Kann Defensive System"
1898394,C Dolezal,16426,A De Dovitiis,42695,0-1,9,2017,XXIV ProAm Copa Clarin Op,A13,English
1887397,V Barnaure,56501,Ibrahim Yuksel,159215,1-0,11,2017,European Club Cup</a>,B06,Robatsch
1946816,P Goffin,103316,D Ansell,149633,0-1,15,2017,8th Asian Seniors 65 Championships,C41,Philidor Defense
1895867,J P Le Roux,51577,P Rowe,56943,1-0,14,2017,43rd Guernsey Open,B07,Pirc
1898154,J P Le Roux,51577,I Timmermans,52230,1-0,3,2017,43rd Guernsey Open,C24,Bishop's Opening
1898122,A Gupta,84020,R Phiri,49014,0-1,2,2017,Henry Chilufya Mem,A50,Queen's Pawn Game
1897832,A Kaliksteyn,18881,Shawn Swindell,158123,1-0,15,2017,SPICE Cup Open,D02,Queen's Pawn Game
1888751,Alisa Surovtseva,154828,I Makoveev,154670,0-1,14,2017,Chigorin Memorial</a>,B53,Sicilian
1897493,V Shishkin,58166,R Zeynalov,126957,1-0,3,2017,Mersin Open,A80,Dutch
1897024,B Ferrandi,159809,A H T dos Santos Fier,88826,0-1,13,2017,Corsica Coca Cola Blitz,B40,Sicilian
1897213,R Barcenilla,37970,S Azarov,17281,0-1,12,2017,SPICE Cup Open,A13,English
1889678,Leon Sviridov,159404,Mikhail Shceglov,159395,0-1,12,2017,Chigorin Memorial</a>,B63,"Sicilian, Richter-Rauzer Attack"
1889676,Boris Pogorelov,159397,Fikrat Mustafazade,159401,0-1,14,2017,Chigorin Memorial</a>,B05,"Alekhine's Defense, Modern"
1890266,Anastasia Protasova,159368,Vladimir Dmitriev,159322,0-1,13,2017,Chigorin Memorial</a>,D45,Queen's Gambit Declined Semi-Slav
1896341,Miroslav-Kiki Randjelovic,159733,U Garbisu,53554,0-1,14,2017,Borise Karadzica Mem,C57,Two Knights
1896349,N Ostojic,57903,O Sahin,147762,1-0,11,2017,Borise Karadzica Mem,A46,Queen's Pawn Game
1896675,B Heberla,56567,J Seidel,102642,1-0,12,2017,21st OIBM,C41,Philidor Defense
1889948,J Heinemann,146133,K Szczepkowska-Horowska,54851,0-1,13,2017,European Team Championship (Women)</a>,C78,Ruy Lopez
1896583,I Starostits,55519,J Behrmann,33978,1-0,15,2017,Lichtenrader Herbst,D02,Queen's Pawn Game
1896420,M Tosic,26717,T Blagojevic,133700,1-0,12,2017,Borise Karadzica Mem,D45,Queen's Gambit Declined Semi-Slav
1896491,Esteban Alb Valderrama Quiceno,155574,D Derakhshani,147732,1-0,11,2017,Chess Rumble,A28,English
1896475,A Ramirez Alvarez,49584,Granda Zuniga,47009,1-0,15,2017,Chess Rumble,A09,Reti Opening
1891462,NN,12883,F Rhine,108115,0-1,9,2017,Internet blitz game,A04,Reti Opening
1891160,Tijana Rakic,159439,M Motycakova,118114,0-1,14,2017,European Team Championship (Women)</a>,C45,Scotch Game
1898641,K Vebic,95365,Khalifman,11645,1-0,1,2017,World Senior 50+</a>,B00,Uncommon King's Pawn Opening
1903069,NN,12883,F Rhine,108115,0-1,14,2017,Internet blitz,C42,Petrov Defense
1895622,R Antonio,14444,A Reprintsev,24126,1-0,3,2017,World Senior 50+</a>,B01,Scandinavian
1895662,Vasiukov,47818,J Barle,26655,0-1,10,2017,World Senior 65+</a>,A02,Bird's Opening
1891668,D Dubov,113399,L Trent,50412,1-0,15,2017,Bundesliga 2017/18</a>,A05,Reti Opening
1892267,P Bersamina,128162,Francisco Javier Araya Pozo,159541,1-0,11,2017,World Junior Championship</a>,C15,"French, Winawer"
1894792,B Malisov,91159,Balashov,16914,0-1,11,2017,World Senior 65+</a>,A00,Uncommon Opening
1892409,Joao Nuno Baptista Valente,159536,Henry Li,154251,0-1,15,2017,World Junior Championship</a>,C63,"Ruy Lopez, Schliemann Defense"
1892486,John Marvin Miciano,159524,Joshuaede Cappelletto,159535,1-0,13,2017,World Junior Championship</a>,B06,Robatsch
1899118,F Rhine,108115,NN,12883,1-0,12,2017,Internet blitz,D06,Queen's Gambit Declined
1891874,Carlsen,52948,W So,95915,1-0,15,2017,Chess.com Speed Chess Championship 2017/18</a>,D04,Queen's Pawn Game
1893749,M Lorenzini,50026,C Pesce,159597,1-0,14,2017,3rd Patagonia Open,C05,"French, Tarrasch"
1895546,T Kantans,119998,Ivans Kolesnikovs,156908,1-0,2,2017,TCh-LAT,B50,Sicilian
1895538,A Kveinys,17778,I Jesse,139711,0-1,4,2017,TCh-LAT,B06,Robatsch
1894289,M Yurtseven,132864,Mihajlo Stojanovic,26740,1-0,15,2017,3rd Selimir Manojlovic Memorial,C11,French
1892855,Dennis Posocco,159540,Ezra Terryn,159532,0-1,11,2017,World Junior Championship</a>,B21,"Sicilian, 2.f4 and 2.d4"
1894028,Sarin Nihal,151598,E H Jensson,69074,1-0,13,2017,Runavik Open,D02,Queen's Pawn Game
1893859,A Kveinys,17778,Viljar Kapp,132522,1-0,12,2017,18th Puhajarve Rapid,C60,Ruy Lopez
1893851,Ehlvest,10065,Viljar Kapp,132522,1-0,15,2017,18th Puhajarve Rapid,B00,Uncommon King's Pawn Opening
1894118,J Carlstedt,104924,Stefan Reinhard,159625,1-0,15,2017,Heusenstamm Schloss Open,A45,Queen's Pawn Game
1893943,B K Asanov,16903,D Reizniece-Ozola,51532,0-1,14,2017,18th Puhajarve Rapid,A49,"King's Indian, Fianchetto without c4"
1893679,A Kislinsky,67900,Paulius Pultinevicius,155332,1-0,8,2017,Tsaghkadzor Open,C52,Evans Gambit
1893992,N Grandelius,107935,A Vihmand,132523,1-0,12,2017,18th Puhajarve Rapid,B01,Scandinavian
1893845,S Garcia Martinez,29478,Lu Shanglei,126207,0-1,13,2017,5th Srefidensi Masters,B90,"Sicilian, Najdorf"
1898603,Wei Yi,130615,Ivanchuk,12183,0-1,15,2017,King's Tournament (Blitz)</a>,C18,"French, Winawer"
1899590,E Paehtz,50272,Tan Zhongyi,51565,0-1,15,2017,"IMSA Elite Mind Games (Rapid, Women)</a>",E49,"Nimzo-Indian, 4.e3, Botvinnik System"
1899640,Mamedyarov,50065,Ivanchuk,12183,0-1,14,2017,IMSA Elite Mind Games (Blitz)</a>,E25,"Nimzo-Indian, Samisch"
1900579,A Maly,65911,Krzysztof Kolodziej,160066,1-0,1,2017,European Blitz Championship</a>,B20,Sicilian
1900613,L Trent,50412,Hubert Janzer,160178,1-0,1,2017,European Blitz Championship</a>,C20,King's Pawn Game
1900649,J Gdanski vs Valdis Visne,15702,kis,160048,1-0,1,2017,European Blitz Championship</a>,A00,Uncommon Opening
1900630,I Rausis,14248,Jan Golenia,160149,1-0,2,2017,European Blitz Championship</a>,C40,King's Knight Opening
1900746,P Shkapenko,119330,K Fedotov,124609,1-0,2,2017,European Blitz Championship</a>,C20,King's Pawn Game
1901343,A G Aleksandrov,17278,J Amores Gago,139366,1-0,2,2017,European Blitz Championship</a>,B00,Uncommon King's Pawn Opening
1901769,O Heinzel,56984,J Stachanczyk,138073,1-0,2,2017,European Blitz Championship</a>,A45,Queen's Pawn Game
1900703,I Rausis,14248,M Sieber,141689,1-0,3,2017,European Blitz Championship</a>,B22,"Sicilian, Alapin"
1900977,K Kuzmicz,128836,Janis Valeinis,97747,1-0,4,2017,European Blitz Championship</a>,C44,King's Pawn Game
1901359,T Laurusas,124126,Przemyslaw Piotrowski,160139,1-0,5,2017,European Blitz Championship</a>,E61,King's Indian
1900740,Nderim Saraci,153330,A Ozolins,82233,1-0,9,2017,European Blitz Championship</a>,B29,"Sicilian, Nimzovich-Rubinstein"
1900850,A Pavlidis,117753,K Berg,14055,1-0,11,2017,European Blitz Championship</a>,B12,Caro-Kann Defense
1901885,J K Duda,126603,Ponomariov,12109,1-0,11,2017,European Blitz Championship</a>,D02,Queen's Pawn Game
1901665,Kacper Tomaszewski,160153,H Reichmann,86511,1-0,12,2017,European Blitz Championship</a>,A41,Queen's Pawn Game (with ...d6)
1900573,Karel Vraj,160204,Stefan Djuric,17573,1-0,13,2017,European Blitz Championship</a>,B27,Sicilian
1901950,V Gazik,140009,Fatmir Qorri,154794,1-0,13,2017,European Blitz Championship</a>,A04,Reti Opening
1902317,Oskar Oglaza,156045,Nderim Saraci,153330,1-0,13,2017,European Blitz Championship</a>,C45,Scotch Game
1900539,T Warakomski,54714,Ben-Luca Petri,160184,1-0,15,2017,European Blitz Championship</a>,C53,Giuoco Piano
1900619,Mikhalchishin,15391,Blazej Czyzak,160055,1-0,15,2017,European Blitz Championship</a>,D37,Queen's Gambit Declined
1901075,J Gdanski,15702,Nikolas Wachinger,160133,1-0,15,2017,European Blitz Championship</a>,B23,"Sicilian, Closed"
1901156,I Saric,54689,L Jarmula,128311,1-0,15,2017,European Blitz Championship</a>,C18,"French, Winawer"
1901580,Dmitry Nestorenko,160145,Pribyl,17567,0-1,1,2017,European Blitz Championship</a>,C20,King's Pawn Game
1900796,M Sieber,141689,I Rausis,14248,0-1,2,2017,European Blitz Championship</a>,A00,Uncommon Opening
1900697,Angelika Dziodzio,160112,T Warakomski,54714,0-1,3,2017,European Blitz Championship</a>,B40,Sicilian
1901167,Kirill Shubin,154099,T Laurusas,124126,0-1,4,2017,European Blitz Championship</a>,B20,Sicilian
1901685,J Stachanczyk,138073,O Heinzel,56984,0-1,10,2017,European Blitz Championship</a>,B01,Scandinavian
1900660,Alexander Olkhovskiy,155888,McShane,14287,0-1,12,2017,European Blitz Championship</a>,C53,Giuoco Piano
1901826,I Gazik,15210,M Olszewski,54699,0-1,12,2017,European Blitz Championship</a>,A07,King's Indian Attack
1901849,Emery Peterson,104017,P Dobrowolski,22062,0-1,13,2017,European Blitz Championship</a>,D00,Queen's Pawn Game
